-4336.00   2169.60   0.00  70
-4332.00   2176.50   0.00  70
-4328.00   2183.40   0.00  70
-4324.00   2190.20   0.00  70
-4320.00   2197.10   0.00  70
-4316.00   2203.90   0.00  70
-4312.00   2210.80   0.00  70
-4308.00   2217.60   0.00  70
-4304.00   2224.40   0.00  70
-4300.00   2231.20   0.00  70
-4296.00   2237.90   0.00  70
-4292.00   2244.70   0.00  70
-4288.00   2251.50   0.00  70
-4284.00   2258.20   0.00  70
-4280.00   2265.00   0.00  70
-4276.00   2271.70   0.00  70
-4272.00   2278.50   0.00  70
-4268.00   2285.20   0.00  70
-4264.00   2291.90   0.00  70
-4260.00   2298.50   0.00  70
-4256.00   2305.20   0.00  70
-4252.00   2311.80   0.00  70
-4248.00   2318.50   0.00  70
-4244.00   2325.20   0.00  70
-4240.00   2331.80   0.00  70
-4236.00   2338.40   0.00  70
-4232.00   2345.00   0.00  70
-4228.00   2351.60   0.00  70
-4224.00   2358.20   0.00  70
-4220.00   2364.80   0.00  70
-4216.00   2371.40   0.00  70
-4212.00   2378.00   0.00  70
-4208.00   2384.50   0.00  70
-4204.00   2391.10   0.00  70
-4200.00   2397.60   0.00  70
-4196.00   2404.10   0.00  70
-4192.00   2410.60   0.00  70
-4188.00   2417.10   0.00  70
-4184.00   2423.50   0.00  70
-4180.00   2430.00   0.00  70
-4176.00   2436.40   0.00  70
-4172.00   2442.80   0.00  70
-4168.00   2449.20   0.00  70
-4164.00   2455.70   0.00  70
-4160.00   2462.10   0.00  70
-4156.00   2468.50   0.00  70
-4152.00   2474.90   0.00  70
-4148.00   2481.30   0.00  70
-4144.00   2487.70   0.00  70
-4140.00   2494.00   0.00  70
-4136.00   2500.40   0.00  70
-4132.00   2506.80   0.00  70
-4128.00   2513.10   0.00  70
-4124.00   2519.50   0.00  70
-4120.00   2525.80   0.00  70
-4116.00   2532.10   0.00  70
-4112.00   2538.40   0.00  70
-4108.00   2544.70   0.00  70
-4104.00   2551.00   0.00  70
-4100.00   2557.20   0.00  70
-4096.00   2563.40   0.00  70
-4092.00   2569.70   0.00  70
-4088.00   2575.90   0.00  70
-4084.00   2582.00   0.00  70
-4080.00   2588.20   0.00  70
-4076.00   2594.40   0.00  70
-4072.00   2600.50   0.00  70
-4068.00   2606.60   0.00  70
-4064.00   2612.80   0.00  70
-4060.00   2618.90   0.00  70
-4056.00   2625.00   0.00  70
-4052.00   2631.10   0.00  70
-4048.00   2637.10   0.00  70
-4044.00   2643.10   0.00  70
-4040.00   2649.10   0.00  70
-4036.00   2655.20   0.00  70
-4032.00   2661.20   0.00  70
-4028.00   2667.30   0.00  70
-4024.00   2673.30   0.00  70
-4020.00   2679.30   0.00  70
-4016.00   2685.30   0.00  70
-4012.00   2691.40   0.00  70
-4008.00   2697.40   0.00  70
-4004.00   2703.40   0.00  70
-4000.00   2709.40   0.00  70
-3996.00   2715.40   0.00  70
-3992.00   2721.40   0.00  70
-3988.00   2727.40   0.00  70
-3984.00   2733.40   0.00  70
-3980.00   2739.40   0.00  70
-3976.00   2745.30   0.00  70
-3972.00   2751.20   0.00  70
-3968.00   2757.20   0.00  70
-3964.00   2763.10   0.00  70
-3960.00   2769.00   0.00  70
-3956.00   2774.90   0.00  70
-3952.00   2780.70   0.00  70
-3948.00   2786.60   0.00  70
-3944.00   2792.50   0.00  70
-3940.00   2798.40   0.00  70
-3936.00   2804.20   0.00  70
-3932.00   2810.00   0.00  70
-3928.00   2815.80   0.00  70
-3924.00   2821.60   0.00  70
-3920.00   2827.40   0.00  70
-3916.00   2833.20   0.00  70
-3912.00   2839.00   0.00  70
-3908.00   2844.80   0.00  70
-3904.00   2850.60   0.00  70
-3900.00   2856.40   0.00  70
-3896.00   2862.20   0.00  70
-3892.00   2868.00   0.00  70
-3888.00   2873.80   0.00  70
-3884.00   2879.60   0.00  70
-3880.00   2885.40   0.00  70
-3876.00   2891.20   0.00  70
-3872.00   2896.90   0.00  70
-3868.00   2902.70   0.00  70
-3864.00   2908.40   0.00  70
-3860.00   2914.20   0.00  70
-3856.00   2920.00   0.00  70
-3852.00   2925.70   0.00  70
-3848.00   2931.60   0.00  70
-3844.00   2937.30   0.00  70
-3840.00   2943.10   0.00  70
-3836.00   2948.90   0.00  70
-3832.00   2954.60   0.00  70
-3828.00   2960.40   0.00  70
-3824.00   2966.10   0.00  70
-3820.00   2972.00   0.00  70
-3816.00   2977.80   0.00  70
-3812.00   2983.60   0.00  70
-3808.00   2989.40   0.00  70
-3804.00   2995.20   0.00  70

-5400.00   0.00   0.00  71
-5396.00   11.00   0.00  71
-5392.00   22.00   0.00  71
-5388.00   31.00   0.00  71
-5384.00   41.00   0.00  71
-5380.00   49.00   0.00  71
-5376.00   60.00   0.00  71
-5372.00   68.00   0.00  71
-5368.00   77.00   0.00  71
-5364.00   88.00   0.00  71
-5360.00   99.00   0.00  71
-5356.00   109.00   0.00  71
-5352.00   122.00   0.00  71
-5348.00   133.00   0.00  71
-5344.00   144.00   0.00  71
-5340.00   154.00   0.00  71
-5336.00   162.00   0.00  71
-5332.00   172.00   0.00  71
-5328.00   180.00   0.00  71
-5324.00   191.00   0.00  71
-5320.00   199.00   0.00  71
-5316.00   209.00   0.00  71
-5312.00   218.00   0.00  71
-5308.00   225.00   0.00  71
-5304.00   233.00   0.00  71
-5300.00   243.00   0.00  71
-5296.00   251.00   0.00  71
-5292.00   263.00   0.00  71
-5288.00   272.00   0.00  71
-5284.00   280.00   0.00  71
-5280.00   288.00   0.00  71
-5276.00   296.00   0.00  71
-5272.00   305.00   0.00  71
-5268.00   314.00   0.00  71
-5264.00   322.00   0.00  71
-5260.00   331.00   0.00  71
-5256.00   339.00   0.00  71
-5252.00   348.00   0.00  71
-5248.00   356.00   0.00  71
-5244.00   364.00   0.00  71
-5240.00   373.00   0.00  71
-5236.00   381.00   0.00  71
-5232.00   390.00   0.00  71
-5228.00   398.00   0.00  71
-5224.00   407.00   0.00  71
-5220.00   415.00   0.00  71
-5216.00   423.00   0.00  71
-5212.00   431.00   0.00  71
-5208.00   440.00   0.00  71
-5204.00   448.00   0.00  71
-5200.00   456.00   0.00  71
-5196.00   464.00   0.00  71
-5192.00   472.00   0.00  71
-5188.00   480.00   0.00  71
-5184.00   488.00   0.00  71
-5180.00   496.00   0.00  71
-5176.00   504.00   0.00  71
-5172.00   512.00   0.00  71
-5168.00   521.00   0.00  71
-5164.00   528.00   0.00  71
-5160.00   536.00   0.00  71
-5156.00   544.00   0.00  71
-5152.00   551.00   0.00  71
-5148.00   560.00   0.00  71
-5144.00   568.00   0.00  71
-5140.00   576.00   0.00  71
-5136.00   584.00   0.00  71
-5132.00   592.00   0.00  71
-5128.00   600.00   0.00  71
-5124.00   608.00   0.00  71
-5120.00   617.00   0.00  71
-5116.00   625.00   0.00  71
-5112.00   634.00   0.00  71
-5108.00   642.00   0.00  71
-5104.00   651.00   0.00  71
-5100.00   659.00   0.00  71
-5096.00   667.00   0.00  71
-5092.00   675.00   0.00  71
-5088.00   683.00   0.00  71
-5084.00   691.00   0.00  71
-5080.00   700.00   0.00  71
-5076.00   708.00   0.00  71
-5072.00   717.00   0.00  71
-5068.00   725.00   0.00  71
-5064.00   734.00   0.00  71
-5060.00   741.00   0.00  71
-5056.00   750.00   0.00  71
-5052.00   758.00   0.00  71
-5048.00   766.00   0.00  71
-5044.00   773.00   0.00  71
-5040.00   781.00   0.00  71
-5036.00   789.00   0.00  71
-5032.00   796.00   0.00  71
-5028.00   804.00   0.00  71
-5024.00   811.00   0.00  71
-5020.00   819.00   0.00  71
-5016.00   827.00   0.00  71
-5012.00   834.00   0.00  71
-5008.00   841.00   0.00  71
-5004.00   849.00   0.00  71
-5000.00   856.00   0.00  71
-4996.00   863.00   0.00  71
-4992.00   871.00   0.00  71
-4988.00   879.00   0.00  71
-4984.00   886.00   0.00  71
-4980.00   894.00   0.00  71
-4976.00   901.00   0.00  71
-4972.00   909.00   0.00  71
-4968.00   917.00   0.00  71
-4964.00   924.00   0.00  71
-4960.00   932.00   0.00  71
-4956.00   940.00   0.00  71
-4952.00   948.00   0.00  71
-4948.00   955.00   0.00  71
-4944.00   962.00   0.00  71
-4940.00   970.00   0.00  71
-4936.00   978.00   0.00  71
-4932.00   986.00   0.00  71
-4928.00   994.00   0.00  71
-4924.00   1002.00   0.00  71
-4920.00   1010.00   0.00  71
-4916.00   1018.00   0.00  71
-4912.00   1026.00   0.00  71
-4908.00   1034.00   0.00  71
-4904.00   1042.00   0.00  71
-4900.00   1050.00   0.00  71
-4896.00   1058.00   0.00  71
-4892.00   1066.00   0.00  71
-4888.00   1075.00   0.00  71
-4884.00   1083.00   0.00  71
-4880.00   1092.00   0.00  71
-4876.00   1101.00   0.00  71
-4872.00   1111.00   0.00  71
-4868.00   1120.00   0.00  71
-4864.00   1128.00   0.00  71
-4860.00   1138.00   0.00  71
-4856.00   1148.00   0.00  71
-4852.00   1156.00   0.00  71
-4848.00   1166.00   0.00  71
-4844.00   1175.00   0.00  71
