1.830000000000000071e+00 6.038796985996903732e-01 1.104432458008756252e-02 -2.475729224610513484e+03 1.597685734586094197e+00
1.840000000000000080e+00 6.027354403425173590e-01 1.152608702744109537e-02 -2.469696261304879044e+03 1.579360405451424754e+00
1.850000000000000089e+00 6.017308057032911828e-01 1.214757971936836559e-02 -2.463674049882411964e+03 1.560280699729410747e+00
1.860000000000000098e+00 6.008723727737271814e-01 1.285885134822404088e-02 -2.457661157301346975e+03 1.541888158059243619e+00
1.870000000000000107e+00 6.001619082775702108e-01 1.359973679144383350e-02 -2.451656108646734538e+03 1.526034069821899708e+00
1.880000000000000115e+00 5.995963882070614037e-01 1.431009024129472826e-02 -2.445657435488752071e+03 1.514847234761319994e+00
1.890000000000000124e+00 5.991684057096986482e-01 1.493701503929586484e-02 -2.439663722008022887e+03 1.510496161340525667e+00
1.900000000000000133e+00 5.988668658836535652e-01 1.543870455740680575e-02 -2.433673645572607256e+03 1.514876615334150856e+00
1.910000000000000142e+00 5.986778715571590137e-01 1.578554108090437016e-02 -2.427686009323358121e+03 1.529287237045846126e+00
1.920000000000000151e+00 5.985857288071402271e-01 1.595940781342196357e-02 -2.421699765204107280e+03 1.554174146011439772e+00
1.929999999999999938e+00 5.985739639807061696e-01 1.595218073899517391e-02 -2.415714026831002229e+03 1.589013042067369375e+00
1.939999999999999947e+00 5.986262736863936507e-01 1.576439525867081443e-02 -2.409728072442862413e+03 1.632353874418288608e+00
1.949999999999999956e+00 5.987273120184422037e-01 1.540494257727309350e-02 -2.403741339093527131e+03 1.682001021906537774e+00
1.959999999999999964e+00 5.988632384600993674e-01 1.489231488461451557e-02 -2.397753410099640405e+03 1.735270296930020661e+00
1.969999999999999973e+00 5.990219511797453267e-01 1.425728927878482794e-02 -2.391763998548575728e+03 1.789263971381763296e+00
1.979999999999999982e+00 5.991929819452951334e-01 1.354609880839835120e-02 -2.385772930147872557e+03 1.841125143520988328e+00
1.989999999999999991e+00 5.993670747864308090e-01 1.282216684273991721e-02 -2.379780128759681702e+03 1.888254536842840059e+00
2.000000000000000000e+00 5.995355280084302407e-01 1.216337885940868731e-02 -2.373785607428400454e+03 1.928485205855309914e+00
2.009999999999999787e+00 5.996894603159457215e-01 1.165135766555878451e-02 -2.367789466502424148e+03 1.960213262782181998e+00
2.020000000000000018e+00 5.998191586754955118e-01 1.135144713597883992e-02 -2.361791898861102709e+03 1.982480561006803477e+00
2.029999999999999805e+00 5.999137145799232629e-01 1.128953647804359535e-02 -2.355793200333871482e+03 1.995003345735141931e+00
2.040000000000000036e+00 5.999610663253973630e-01 1.143974369159728340e-02 -2.349793781840966403e+03 1.998141963919154218e+00
2.049999999999999822e+00 5.999485327252551681e-01 1.173306277362927766e-02 -2.343794178657171869e+03 1.992811467456431673e+00
2.059999999999999609e+00 5.998637943119249361e-01 1.208115958384655547e-02 -2.337795052053665586e+03 1.980340252496550102e+00
2.069999999999999840e+00 5.996962268998939916e-01 1.240050771040175290e-02 -2.331797179218810015e+03 1.962292414930287832e+00
2.079999999999999627e+00 5.994383856270050215e-01 1.262762791297359320e-02 -2.325801428941882023e+03 1.940276985217679551e+00
2.089999999999999858e+00 5.990874334313731620e-01 1.272499801096008132e-02 -2.319808722526399379e+03 1.915771393737998762e+00
2.099999999999999645e+00 5.986462972504184021e-01 1.268073577872506560e-02 -2.313819981617647954e+03 1.889985451440036490e+00
2.109999999999999876e+00 5.981243712426572712e-01 1.250479039571425997e-02 -2.307836066620156544e+03 1.863784513754391803e+00
2.119999999999999662e+00 5.975376438980177785e-01 1.222324561600427427e-02 -2.301857710884641165e+03 1.837677722430637539e+00
2.129999999999999893e+00 5.969082156776390757e-01 1.187159464723951813e-02 -2.295885456644806709e+03 1.811862557656159112e+00
2.139999999999999680e+00 5.962632106293259682e-01 1.148770267913327460e-02 -2.289919598878966553e+03 1.786305213609269638e+00
2.149999999999999911e+00 5.956331710505520238e-01 1.110531595476621676e-02 -2.283960142709383035e+03 1.760831232795423196e+00
2.159999999999999698e+00 5.950500560355290736e-01 1.074925407026426812e-02 -2.278006778952906643e+03 1.735203458348662853e+00
2.169999999999999929e+00 5.945449880371554974e-01 1.043338893940496011e-02 -2.272058881079635285e+03 1.709172874549649501e+00
2.179999999999999716e+00 5.941459068560680512e-01 1.016195141513783103e-02 -2.266115525293471819e+03 1.682498762917214119e+00
2.189999999999999947e+00 5.938752787583635451e-01 9.933662497874248126e-03 -2.260175533919525151e+03 1.654944285705019391e+00
2.199999999999999734e+00 5.937479937813067155e-01 9.747226624108804027e-03 -2.254237540858319335e+03 1.626260005375968154e+00
2.209999999999999964e+00 5.937695557610288555e-01 9.606343577533428893e-03 -2.248300076677772267e+03 1.596169921707900174e+00
2.219999999999999751e+00 5.939346384680845858e-01 9.522638485553413384e-03 -2.242361670018165569e+03 1.564373031036339956e+00
2.229999999999999982e+00 5.942260459140704665e-01 9.515486419696178935e-03 -2.236420961433973844e+03 1.530569124580306140e+00
2.239999999999999769e+00 5.946140800202205368e-01 9.608373125492184266e-03 -2.230476825590677436e+03 1.494512290065530769e+00
2.250000000000000000e+00 5.950562951639016829e-01 9.822461040282767786e-03 -2.224528497820630037e+03 1.456090448161972084e+00
2.259999999999999787e+00 5.954975998459893782e-01 1.016931910263393392e-02 -2.218575701360407948e+03 1.415425105565755182e+00
2.270000000000000018e+00 5.958706667710311766e-01 1.064557319357280207e-02 -2.212618771995659699e+03 1.372982152750848783e+00
2.279999999999999805e+00 5.960966163407790397e-01 1.123147654077509029e-02 -2.206658777230973101e+03 1.329680830108740830e+00
2.290000000000000036e+00 5.960859652580200452e-01 1.189336675995023886e-02 -2.200697627295910479e+03 1.286982287514525813e+00
